Infraccio_Codi Infraccio_Desc_Curta_CA Infraccio_Desc_Curta_ES Infraccio_Desc_Llarga_CA Infraccio_Desc_Llarga_ES Normativa Import_Nominal_€ Tipus_Infraccio Punts_A_Retirar 
1629 CONDUIR_VEHICLE_SERV_URGENT_POSANT_EN_PERILL_RESTAUSUARIS CONDUCIR_VEHICULO_SERV_URGENTE_PONIENDO_EN_PELIGRO_USUARIOS Conduir_un_vehicle_prioritari_en_servei_urgent_sense_prendre_les_precaucions_necessaries_per_no_posar_en_perill_a_la_resta_d'usuaris. - RGC 200 M 0 
1630 FER_US_SENYALS_ACUSTICS_SENSE_MOTIU_ESTABLERT HACER_USO_SENALES_ACUSTICAS_SIN_MOTIVO_ESTABLECIDO Fer_us_dels_senyals_acustics_sense_motiu_reglamentariament_establert. - RGC 60 M 0 
1631 OBRIR_PORTES_VEHICLE_SENSE_CONSIDERAR_EL_PERILL_QUE_IMPLICA ABRIR_PUERTAS_VEHICULO_NO_CONSIDERANDO_PELIGRO_QUE_IMPLICA Obrir_les_portes_del_vehicle_sense_haver-ne_adonat_previament_de_que_no_implica_perill_pels_altres_usuaris - RGC 60 E 0 
1632 CONDUIR_BICI/VMP/CICLE_DE_MANERA_MANIFESTAMENT_TEMERARIA CONDUCIR_BICI/VMP/CICLO_MANERA_MANIFIESTAMENTE_TEMERARIA Conduir_una_BICI/VMP/CICLE_de_manera_manifestament_temeraria. - RGC 500 M 0 
1633 ENVAIR_BICICLETA_SENTIT_CONTRARI_CIRCULACIO_AMB_PERILL INVADIR_BICICLETA_SENTIDO_CONTRARIO_CIRCULACION_CON_PELIGRO Envair_una_bicicleta_el_sentit_contrari_de_la_circulacio_amb_perill. - RGC 500 M 0 
1634 CIRCULAR_BICICLETA_PER_PLACA/TOBADA_VIES_EN_SENTIT_CONTRARI CIRCULAR_BICICLETA_EN_ENCUENTRO_VIAS_EN_SENTIDO_CONTRARIO Circular_una_bicicleta_per_una_placa_/_glorieta_/_trobada_de_vies,_en_sentit_contrari_de_l'estipulat. - RGC 500 M 0 
1635 CIRCULAR_BICICLETA_SENTIT_CONTRARI_EN_VIA_VARIES_CALCADES CIRCULAR_BICICLETA_SENTIDO_CONTRARIO_EN_VIA_VARIAS_CALZADAS Circular_una_bicicleta_en_sentit_contrari_de_l'estipulat_en_una_via_dividida_en_mes_d'una_calcada. - RGC 500 M 0 
1636 FER_GIR_AMB_BICICLETA_CREANT_PERILL_ALS_QUE_S'ACOSTEN GIRAR_CON_BICICLETA_CREANDO_PELIGRO_A_LOS_QUE_SE_ACERCAN Girar_una_bicicleta_creant_perill_per_als_que_s'acosten_en_sentit_contrari. - RGC 200 M 0 
1637 BICICLETA_FENT_CANVI_DE_SENTIT_DE_LA_MARXA_AMB_PERILL BICICLETA_HACIENDO_CAMBIO_SENTIDO_DE_LA_MARCHA_CON_PELIGRO Fer_una_bicicleta_un_canvi_de_sentit_de_la_marxa_amb_perill. - RGC 200 M 0 
1639 BICI/VMP/CICLE_NO_OBEIR_SENYAL_CEDIU_EL_PAS/STOP_CREANT_RISC BICI/VMP/CICLO_NO_RESPET_SENAL_CEDA_PASO/STOP_CREANDO_RIESGO No_cedir_una_BICI/VMP/CICLE_el_pas_en_interseccio_regulada_amb_senyal_de_CEDIU_EL_PAS_O_STOP_obligant_a_la_resta_de_conductor_a_fer_maniobres_brusques_AMB_RISC_DE_COL.LISIO. - RGC 200 M 0 
1640 CIRCULAR_VEHICLE_INCOMPLEIX_CONDIC_TEC_AFECTANT_SEGURET_VIAL CIRCULAR_VEHICULO_INCUMPLE_CONDIC_TEC_AFECTAND_SEGURID_VIAL Circular_amb_un_vehicle_que_incompleix_les_condicions_tecniques_que_afecten_greument_la_seguretat_viaria Circular_con_un_vehiculo_que_incumple_las_condiciones_tecnicas_que_afectan_gravemente_la_seguridad_vial LSV 500 M 0 
1642 CIRCULAR_BICI_PEDALEIG_ASSISTIT_INCOMP_REQUISITIS/PEDAL_ASS CIRCULAR_BICI_PEDALEO_ASISTIDO_INCUMP_REQUISITOS/PEDAL_ASIS Circular_amb_una_bicicleta_de_pedals_amb_pedaleig_assistit_que_no_compleix_amb_els_requisits_exigits_per_normativa_aplicacio_(pedaleig_assistit_assimilable_a_vehicle_a_motor) Circular_con_una_bicicleta_de_pedales_con_pedaleo_asistido_que_no_cumple_con_los_requisitos_exigidos_por_normativa_de_aplicacion_(pedaleo_asistido_asimilable_a_vehiculo_de_motor) OCVV 200 M 0 
1643 CIRCULAR_BICI_PEDALEIG_ASSISTIT_INCOMP_REQUISITIS/POTEN_SUP CIRCULAR_BICI_PEDALEO_ASISTIDO_INCUMP_REQUISITOS/POTEN_SUP Circular_amb_una_bicicleta_de_pedals_amb_pedaleig_assistit_que_no_compleix_amb_els_requisits_exigits_per_normativa_aplicacio_(potencia_superior_a_establerta_per_normativa,_assimilable_a_vehicle_a_motor) Circular_con_una_bicicleta_de_pedales_con_pedaleo_asistido_que_no_cumple_con_los_requisitos_exigidos_por_normativa_de_aplicacion_(potencia_superior_a_la_establecida_por_normativa,_asimilable_a_vehicle_a_motor) OCVV 200 M 0 
1650 PORTAR_MECANISME_DETECCIO_RADAR_CINEMOMETRE LLEVAR_MECANISMO_DETECCION_RADAR_CINEMOMETRO Conduir_un_vehicle_que_portin_mecanismes_de_deteccio_de_radars_o_cinemometres - LSV 200 M 3 
1651 CAIGUDA_CARREGA_MAL_CONDICIONADA_D'UN_VEHICLE_CREANT_PERILL CAIDA_CARGA_MAL_CONDICIONADA_DE_UN_VEHICULO_CREANDO_PELIGRO Circular_amb_un_vehicle_la_carrega_del_qual_ha_caigut_a_la_via,_pel_seu_mal_condicionament,_creant_greu_perill_per_a_la_resta_dels_usuaris - LSV 500 E 0 
1652 CIRCULAR_INCOMPLINT_CONDIC.D'AUTORITZACIO_ADMVA_QUE_HABILITA CIRCULAR_INCUMPLIENDO_CONDIC.DE_AUTORIZACION_ADM.QUE_HABILIT Circular_amb_vehicle_que_no_tingui_l'autoritzacio_administrativa_corresponent,_amb_autoritzacio_que_no_sigui_valida_per_no_complir_requisits_exigits_reglamentariament,_o_incomplint_condicions_autoritzacio_administrativa_que_n'habilita_circulacio - LSV 500 M 0 
1653 INSTAL.LAR_INHIBIDOR_RADAR/CINEMOMETRE/ALTRES_MECANISMES INSTALAR_INHIBIDOR_RADAR/CINEMOMETRO/OTROS_MECANISMOS Instal.lar_inhibidors_de_radar__o_cinemometres_o_d'altres_mecanismes_per_interferir_en_correcte__funcionament_sistemes__vigilancia_de_transit - LSV 3000 E 0 
1658 COMPLIMENTAR_COMUNICAT_ACCIDENT_EN_LLOC_NO_SEGUR CUMPLIMENTAR_COMUNICADO_ACCIDENTE_EN_LUGAR_NO_SEGURO Vehicle_accidentat:_complimentar_el_comunicat_accident_dins_de_la_plataforma_de_circulacio_i_no_fer-ho_en_un_lloc_segur_fora_de_la_via Vehiculo_accidentado:_cumplimentar_el_comunicado_de_accidente_en_la_plataforma_de_circulacion_y_no_hacerlo_en_un_lugar_seguro_fuera_de_la_via RGC 200 E 0 
1659 DETENIR_VEHICLE_CREANT_PERILL_IMPLICAT_ACCIDENT_CIRCULACIO DETENER_VEHICULO_CREANDO_PELIGRO_IMPLICADO_ACCIDENTE_CIRCULA Detenir_el_vehicle_de_manera_que_crea_un_nou_perill_per_a_la_circulacio,_en_trobar-se_implicat_en_un_accident_de_circulacio Detener_el_vehiculo_de_manera_que_crea_un_nuevo_peligro_para_la_circulacion,_al_encontrarse_implicado_en_un_accidente_de_circulacion RGC 200 M 0 
1660 NO_RESPECTAR_RESTRICCIONS_ZONES_BAIXES_EMISSIONS NO_RESPETAR_RESTRICCIONES_ZONAS_BAJAS_EMISIONES No_respectar_les_restriccions_de_circulacio_de_les_zones_de_baixes_emissions No_respetar_las_restricciones_de_circulacion_de_las_zonas_de_bajas_emisiones LSVZBE 200 M 0 
1661 NO_RESPECTAR_RESTRICCIONS_PROTOCOLS_ESPISODIS_CONTAMINACIO NO_RESPETAR_RESTRICCIONES_PROTOCOLES_ESPISODIOS_CONTAMINACIO No_respectar_les_restriccions_de_circulacio_derivades_aplicacio_dels_protocols_davant_episodis_de_contaminacio No_respetar_las_restricciones_de_circulacion_derivadas_de_la_'aplicacion_de_los_protocolos_en_episodios_de_contaminacion LSVZBE 260 M 0 
1665 NO_FACILITAR_IDENTITAT_A_AGENTS_IMPLICAT_ACCIDENT_CIRCULACIO NO_FACILITAR_IDENTIDAD_A_AGENTE_IMPLICADO_ACCIDENTE_CIRCULAC No_facilitar_la_identitat_als_agents_de_l'autoritat,_en_trobar-se_implicat_en_un_accident_de_circulacio No_facilitar_la_identidad_a_los_agentes_de_la_autoridad,_al_encontrarse_implicado_en_un_accidente_de_circulacion RGC 200 M 0 
1666 NO_COL.LABORAR_AMB_AGENTS_IMPLICAT_ACCIDENT_CIRCULACIO NO_COLABORAR_CON_AGENTES_IMPLICADO_ACCIDENTE_CIRCULACION No_col.laborar_amb_els_agents_de_l'autoritat,_en_trobar-se_implicat_en_un_accident_de_circulacio No_colaborar_con_los_agentes_de_la_autoridad,_al_encontrarse_implicado_en_un_accidente_de_circulacion RGC 200 M 0 
1667 MODIFICAR_ESTAT_COSES_IMPLICAT_ACCIDENT_CIRCULACIO MODIFICAR_ESTADO_COSAS_IMPLICADO_ACCIDENTE_CIRCULACION Modificar_l'estat_de_les_coses_i_de_les_empremtes_o_altres_proves_que_poden_resultar_utils_per_determinar_responsabilitats,_en_trobar-se_implicat_en_un_accident_de_circulacio Modificar_el_estado_de_las_cosas_y_de_las_huellas_u_otras_pruebas_que_pueden_resultar_utiles_para_determinar_responsabilidades,_al_encontrarse_implicado_en_un_accidente_de_circulacion RGC 80 M 0 
1668 NO_PRESTAR_A_VICTIMES_AUXILI_IMPLICAT_ACCIDENT_CIRCULACIO NO_PRESTAR_A_VICTIMAS_AUXILIO_IMPLICADO_ACCIDENTE_CIRCULACIO No_prestar_a_les_victimes_l'auxili_que_resulti_mes_adequat,_en_trobar-se_implicat_en_un_accident_de_circulacio No_prestar_a_las_victimas_el_auxilio_que_resulte_mas_adecuado,_al_encontrarse_implicado_en_un_accidente_de_circulacion RGC 80 M 0 
1670 NO_AVISAR_AGENTS_EN_ACCIDENT_AMB_VICTIMES NO_AVISAR_AGENTES_EN_ACCIDENTE_CON_VICTIMAS No_avisar_als_agents_de_l'autoritat,_en_trobar-se_implicat_en_un_accident_de_circulacio_amb_victimes no_avisar_a_los_agentes_de_la_autoridad,_al_encontrarse_implicado_en_un_accidente_de_circulacion_con_victimas RGC 80 M 0 
1671 ABANDONAR_IMPLICAT_EL_LLOC_ACCIDENT_DE_CIRCULACIO ABANDONAR_IMPLICADO_EL_LUGAR_ACCIDENTE_CIRCULACION Abandonar_el_lloc_de_l'accident_abans_que_arribin_els_agents,_quan_hi_ha_ferits_o_morts,_trobant-s'hi_implicat Abandonar_el_lugar_del_accidente_antes_de_que_lleguen_los_agentes,_cuando_hay_heridos,_encontrandose_implicado RGC 200 M 0 
1672 NO_FACILITAR_DADES_VEHIICLE_ACCIDENT_A_ALTRES_PERSONES NO_FACILITAR_DATOS_VEHICULO_ACCIDENTE_A_OTRAS_PERSONAS No_facilitar_les_dades_del_vehicle_a_altres_persones_implicades_en_un_accident_de_circulacio No_facilitar_les_dades_del_vehicle_a_altres_persones_implicades_en_un_accident_de_circulacio RGC 200 M 0 
1673 NO_AUXILIAR_VICTIMA_ACCIDENT_USUARI_NO_IMPLICAT NO_AUXILIAR_VICTIMA_ACCIDENTE_USUARIO_NO_IMPLICADO No_auxiliar_o_no_sol.licitar_l'auxili_necessari_per_a_les_victimes_d'un_accident_de_circulacio_depres_d'adonar-se'n,_un_usuari_de_la_via_que_no_esta_implicat_en_l'accident No_auxiliar_o_no_solicitar_el_auxilio_necesario_para_las_victimas_de_un_accidente_de_circulacion_despues_de_darse_cuenta,_un_usuario_de_la_via_que_no_esta_implicado_en_el_accidente RGC 80 M 0 
1674 DETENIR_VEHICLE_QUE_CREA_NOU_PERILL_EN_ACCIDENT DETENER_VEHICULO_QUE_CREA_NUEVO_PELIGRO_EN_ACCIDENTE Detenir_el_vehicle_de_manera_que_crea_un_nou_perill_per_a_la_circulacio,_un_usuari_de_la_via_en_adonar-se_d'un_accident_de_circulacio Detener_el_vehiculo_de_manera_que_crea_un_nuevo_peligro_para_la_circulacion,_un_usuario_de_la_via_al_darse_cuenta_de_un_accidente_de_circulacion RGC 80 M 0 
1675 NO_FACILITAR_IDENTITAT_AGENTS_TESTIMONI_ACCIDENT_CIRCULACIO NO_FACILITAR_IDENTIDAD_AGENTE_TESTIGO_ACCIDENTE_CIRCULAC No_facilitar_la_identitat_als_agents_de_l'autoritat_quan_resulti_necessari,_un_usuari_de_la_via_que_adverteix_un_accident_de_circulacio No_facilitar_la_identidad_a_los_agentes_de_la_autoridad_cuando_resulte_necesario,_un_usuario_de_la_via_que_advierte_un_accidente_de_circulacion RGC 80 M 0 
1676 NO_PRESTAR_COLLABORACIO_RESTABLIR_SEGURETAT_TESTIMONI_ACCIDE NO_PRESTAR_COLABORACION_RESTABLECER_SEGURIDAD_TESTIGO_ACCI No_prestar_col.laboracio_per_restablir_la_seguretat_del_transit,_un_usuari_de_la_via_que_adverteix_un_accident_de_circulacio No_prestar_colaboracion_para_restablecer_la_seguridad_del_trafico,_un_usuario_de_la_via_que_advierte_un_accidente_de_circulacion RGC 80 M 0 
1677 MODIFICAR_ESTAT_COSES_USUARI_TESTIMONI_ACCIDENT_CIRCULACIO MODIFICAR_ESTADO_COSAS_TESTIGO_ACCIDENTE_CIRCULACION Modificar_l'estat_de_les_coses_que_poden_resultar_utils_per_determinar_responsabilitats,_un_usuari_de_la_via_que_adverteix_un_accident_de_circulacio Modificar_el_estado_de_las_cosas_que_pueden_resultar_utiles_para_determinar_responsabilidades,_un_usuario_de_la_via_que_advierte_un_accidente_de_circulacion RGC 80 M 0 
1678 NO_AVISAR_AGENTS_TESTIMONI_ADVERTEIX_ACCIDENT_CIRCUALCIO NO_AVISAR_AGENTES_TESTIGO_OBSERVA_ACCIDENTE_CIRCULACION No_avisar_als_agents_de_l'autoritat_un_usuari_de_la_via_que_adverteix_un_accident_de_circulacio_amb_victimes No_avisar_a_los_agentes_de_la_autoridad_un_usuario_de_la_via_que_advierte_un_accidente_de_circulacion_con_victimas RGC 80 M 0 
1679 NO_QUEDAR-SE_AL_LLOC_TESTIMONI_ACCIDENT_AMB_VICTIMES NO_QUEDARSE_EN_LUGAR_TESTIGO__ACCIDENTE_CON_VICTIMAS No_quedar-se_o_no_tornar_al_lloc_on_s'ha_produit_un_accident_amb_victimes__fins_que_arribi_l'autoritat,_un_usuari_de_la_via_que_adverteix_l'accident No_quedarse_o_no_volver_al_lugar_donde_se_ha_producido_un_accidente_con_victimas_hasta_que_llegue_la_autoridad,_un_usuario_de_la_via_que_advierte_el_accidente RGC 80 M 0 
1680 NO_COMUNICAR_A_AJUNT.AMB_ANTERIORITAT_INICI_OBRES_VIA_PUBL. NO_COMUNICAR_A_AYUNT.CON_ANTERIORIDAD_INICIO_OBRAS_VIA_PUBL. No_comunicar_a_l'Ajuntament_amb_anterioritat_l'inici_de_les_obres_realitzades_a_la_via_publica - LSV 200 E 0 
1681 NO_SEGUIR_EL_RESP.OBRES_INSTRUC.DE_L'AUTORIT.REF.A_OBRES_VP NO_SEGUIR_EL_RESP.OBRAS_INSTRUC.DE_LA_AUTORID.REF.A_OBRAS_VP No_seguir_el_responsable_de_les_obres_les_instruccions_de_l'autoritat_referents_a_les_obres_realitzades_a_la_via_publica - LSV 200 E 0 
1682 NO_SENYALITZAR_OBRES_D'ACORD_NORMATIVA_AMB_RISC_SEGURET.VIAR NO_SENALIZAR_OBRAS_SEGUN_NORMATIVA_CON_RIESGO_SEGURIDAD_VIAL No_instal.lar_senyalitzacio_d'obres_o_fer-ho_incomplint_la_normativa_vigent,_ficant_en_greu_risc_la_seguretat_vial - LSV 3000 E 0 
1683 INCOMPLIR_NORMES_AUTORIT/FUNC.CENTRES_ENSENYAMENT_CONDUCCIO INCUMPLIR_NORMAS_AUTORIZ/FUNC._CENTROS_ENSENANZA_CONDUCCION Incomplir_les_normes_sobre_el_regim_d'autoritzacio_i_funcionament_de_centres_d'ensenyament_de_conduccio_o_que_suposi_un_impediment_a_les_tasques_d'inspeccio - LSV 3000 E 0 
1684 CAUSAR_DANYS_VIA_PER_MASSA/DIMENSIO_VEHICLE_SENSE_AUT.ADMIN. CAUSAR_DANOS_VIA_POR_MASA/DIMENSION_VEHICULOSIN_AUT.ADMINIS Causar_destrosses_a_la_infraestructura_de_la_via,_o_alteracions_de_la_circulacio_degut_a_la_massa_o_dimensions_del_vehicle,_quan_no_es_disposi_de_la_corresponent_autoritzacio_administrativa_o_s'hagin_incomplert_les_condicions_de_la_mateixa - LSV 3000 E 0 
1685 NO_VERIFICAR_MATRICUL_NO_PRESENTIN_OBSTACLES_DIFICULT_IDENTI NO_VERIFICAR_MATRICUL_NO_PRESENTAN_OBSTACUL_DIFICULT_IDENTI Incomplir_l'obligacio_de_tot_conductor_de_verificar_que_les_plaques__matricules_del_vehicle_no_presenten_obstacles_que_impedeixen_o_dificultin_la_seva_lectura_i_indentificacio Incomplir_la_obligacion_de_todo_conductor_de_verificar_que_las_placas_de__matriculas_del_vehiculo_no_presentan_obstaculos_que_impiden_o_dificulain_su_lectura_y_indentificacion LSV 200 M 0 
1686 AVANCAR_A_BICICLETA/CICLOMOTOR_SENSE_SEPARACIO_MINIMA_1,5M AVANZAR_A_BICICLETA/CICLOMOTOR_SINE_SEPARACION_MINIMA_1,5M Avancar_un_vehicle_a_bicicleta_o_ciclomotor_sense_deixar_una_amplada_de_seguretat_d'almenys_1,5_metres Avanzar_un_vehiculo_a_bicicleta_o_ciclomotor_sin_dejar_una_distancia_de_seguridad_minima_de_1,5_metres LSV 200 M 6 
1687 CONDUIR_,_SUBJECTANT_AMB_LA_MA_TELEFON CONDUCIR_,_SUJETANDO_CON_LA_MANO_TELEFONO Conduir_un_vehicle_subjectant_amb_la_ma_dispositius_de_telefonia_mobil Conducir_un_vehiculo_sujetando_con_la_mano_dispositivos_de_telefonia_movil LSV 200 M 6 
1688 CONDUIR_MANTENINT_TELEFON_AJUSTAT_ENTRE_CASC_I_CAP CONDUIR_MANTENIENDO_TELEFONO_AJUSTADO_ENTRE_CASCO_I_CABEZA Conduir_un_vehicle_utilitzant_dispositius_de_telefonia_mobil_mantenint-los_ajustats_entre_el_casc_de_proteccio_i_el_cap_de_usuari Conducir_un_vehiculo_utilitzando_dispositivos_de_telefonia_movil_mantenindolos_ajustados_entre_el_casco_de_proteccion_y_la_cabeza_del_usuario LSV 200 M 3 
1689 INCOMPLIR_NORMES_MATERIA_AUXILI_A_VIES_PUBLIQUES INCUMPLIR_NORMAS_MATERIA_AUXILIO_EN_VIAS_PUBLICAS Incomplir_les_normes_en_materia_d'auxili_a_les_vies_publiques Incumplir_las_normas_en_materia_de_auxilio_en_las_vias_publicas LSV 500 M 0 
1700 CIRCULAR_BICICLETA_SENTIT_CONTRARI_MARXA_NO_AUTORITZADA CIRCULAR_BICICLETA_SENTIDO_CONTRARIO_MARCHA_NO_AUTORIZADA Circular__en_bicicleta_en_sentit_contrari_a_la_marxa_quan_ho_prohibeixi_senyal_o_tipus_carrer - OCVV 100 M 0 
1701 CIRCULAR_BICICLETA_ENTRE_22H_I_7H_PER_VORERA_MENYS_4.75M CIRCULAR_BICICLETA_ENTRE_22H_I_7HPOR_ACERA_MENOS_DE_4.75M Circular_en_bicicleta_entre_les_22_i_les_7_hores_per_una_vorera,_andana_o_passeig_on_l'amplada_sigui_inferior_a_4,75_metres_i_3_metres_d'espai_lliure. - OCVV 100 M 0 
1702 CIRCULAR_BICICLETA_POSSICIO_NO_ASSEGURA_DILIGENT_CONDUCCIO CIRCULAR_BICICLETA_POSICION_NO_ASEGURA_DILIGENTE_CONDUCCION No_mantenir_el_conductor_d'una_bicicleta_una_posicio_que_asseguri_la_diligent_conduccio - OCVV 100 M 0 
1703 CIRCULAR_BICICLETA_AGAFAT_A_VEHICLE_EN_MARXA CIRCULAR_BICICLETA_COGIDO_A_VEHICULO_EN_MARCHA Circular_en_bicicleta_agafat_a_un_vehicle_en_marxa - OCVV 100 M 0 
1704 CIRCULAR_BICICLETA_SENSE_AGAFAR_MANILLAR_AMBDUES_MANS CIRCULAR_BICICLETA_SIN_AMBAS_MANOS_EN_EL_MANILLAR Circular_en_bicicleta_sense_agafar_el_manillar_amb_ambdues_mans - OCVV 100 M 0 
1705 CIRCULAR_BICICLETA_FENT_ZIG-ZAG_ENTRE_VEHICLES_EN_MARCHA CIRCULAR_BICICLETA_ZIGZAGUEANDO_ENTRE_VEHICULOS_EN_MARCHA Circular_en_bicicleta_fent_zig-zag_entre_vehicles_en_marxa - OCVV 100 M 0 
1706 CARREGAR_OBJECTES_A_BICICLETA_DIFICULTANT_MANIOBRES_O_VISIO CARGAR_OBJETOS_EN_BICICLETA_DIFICULTANDO_MANIOBRAS_O_VISION Carregar_la_bicicleta_amb_objectes_que_dificultin_las_maniobres_o_redueixin_la_visio - OCVV 100 M 0 
1707 CIRCULAR_BICICLETA_Z.HABILITADES_AFECTANT_SEGURETAT_VIANANTS CIRCULAR_BICICLETA_Z.HABILITADAS_AFECTANDO_SEG.PEATONES Circular_en_bicicleta_per_zones_de_vianants_i_voreres_habilitades_realitzant_maniobres_que_afecten_a_la_seguretat_dels_vianants - LSV 200 M 0 
1708 TRAVESSAR_PAS_VIANANTS_EN_BICICLETA_AFECTANT_SEG.VIANANTS CRUZAR_PASO_PEATONES_EN_BICICLETA_AFECTANDO_SEG._PEATONES Circular_en_bicicleta_sense_reduir_la_velocitat_quan_es_travessa_un_pas_de_vianants_o_sense_prendre_les_precaucions_necessaries_per_evitar_situacions_de_conflicte_amb_els_vianants - OCVV 100 M 0 
1709 CIRCULAR_BICICLETA_PARCS_NO_RESPECTANT_PATRIMONI/MOB.URBA CIRCULAR_BICICLETA_PARQUES_NO_RESPETANDO_PATRIMONIO/MOB. Circular_en_bicicleta_pels_parcs_publics_per_sobre_les_zones_enjardinades_sense_respectar_patrimoni_natural_i_mobiliari_urba - OCVV 100 M 0 
1710 CIRCULAR_BICICLETA_PARCS_NO_RESPECTANT_CONDICIONS_CIRCULACIO CIRCULAR_BICICLETA_PARQUES_NO_RESPETANDO_CONDIC.CIRCULACION Circular_en_bicicleta_pels_parcs_publics_sense_respectar_la_senyalitzacio_ni_les_vies_ciclistes_i_itineraris_de_les_zones_pavimentades_o_de_terra_en_cas_d'existir - OCVV 100 M 0 
1711 NO_RESPECTAR_BICICLETA_PREFERENCIA_VIANANTS_EN_PARCS_PUBLICS NO_RESPETAR_BICICLETA_PREFERENCIA_PEATONES_PARQUES_PUBLICOS Circular_en_bicicleta_pels_parcs_publics_sense_respectar_la_preferencia_dels_vianants - OCVV 100 M 0 
1712 CIRCULAR_BICICLETA_ALS_PARCS_PER_ZONES_PROHIBIDES CIRCULAR_BICICLETA_EN_PARQUES_POR_ZONAS_PROHIBIDAS Circular_en_bicicleta_per_sobre_parterres,_zones_amb_vegetacio_i_zones_expressament_senyalitzades - OCVV 100 M 0 
1713 ESTACIONAR_BICICLETA_DAVANT_ZONES_ESTACIONAMENT_RESERVATS ESTACIONAR_BICICLETA_DELANTE_ZONAS_APARCAMIENTO_RESERVADO Estacionar_una_bicicleta_davant_de_zones_on_hi_hagi_reserves_d'estacionament_per_a_persones_amb_mobilitat_reduida/diversitat_funcional_,_de_carrega_i_descarrega_a_la_calcada_o_de_servei_public,_durant_les_hores_de_reserva - OCVV 100 E 0 
1714 ESTACIONAR_BICICLETA_A_LA_VORERA_IMPEDINT_PAS_DE_VIANANTS ESTACIONAR_BICICLETA_EN_ACERA_IMPIDIENDO_PASO_DE_PEATONES Estacionar_una_bicicleta_a_la_vorera_quan_s'impedeixi_el_pas_dels_vianants - OCVV 100 E 0 
1715 CIRCULAR_BICICLETA_ARRENDADA_GRUPS_DE_9_CARRER_MENYS_DE_10MT CIRCULAR_BICICLETA_ALQUILADA_GRUPOS_DE_9_CALLE_MENOS_DE_10MT Circular_en_bicicleta_grups_superiors_a_9_persones,_en_carrers_d'amplada_inferior_als_10_metres,__quan_les_bicicletes_provinguin_d'arrendament_per_persona_fisica_o_juridica_que_exerceix_una_activitat_de_tipus_turistic_o_d'oci_amb_anim_de_lucre - OCVV 100 M 0 
1716 CIRCULAR_BICICLETA_ARRENDADA_GRUPS_SUPERIOR_A_15_PERSONES CIRCULAR_BICICLETA_ALQUILADA_GRUPOS_SUPERIORES_A_15_PERSONAS Circular_en_bicicleta_grups_superiors_a_15_persones,_quan_les_bicicletes_provinguin_d'arrendament_per_persona_fisica_o_juridica_que_exerceix_una_activitat_de_tipus_turistic_o_d'oci_amb_anim_de_lucre - OCVV 100 M 0 
1717 PARAR_O_ESTACIONAR_VEHICLE_MOTOR_A_CARRILS/VIES_BICI PARAR_O_ESTACIONAR_VEHICULO_MOTOR_EN_CARRILS/VIAS_BICI Parar,_o_estacionar_un_vehicle_als_carrils_bici,_vies_ciclistes. Parar,_o_estacionar_un_vehiculo_a_los_carriles_bici,_vias_ciclistas LSV 200 E 0 
1718 CIRCULAR_VEHICLE_MOTOR_POSANT_EN_PERILL_AL_CONDUCTOR_CICLE CIRCULAR_VEHICULO_MOTOR_PONIENDO_EN_PELIGRO_CONDUCTOR_CICLO Circular_un_vehicle_fent_maniobres_que_impliquen_posar_en_perill_la_integritat_del_conductor_dels_cicles_i_bicicletes. - LSV 200 M 0 
1719 CIRCULAR_VEHICLE_MOTOR_ASSETJANT_CONDUCTOR_BICICLETA CIRCULAR_VEHICULO_MOTOR_ACOSANDO_CONDUCTOR_BICICLETA Circular_un_vehicle_realitzant_maniobres_assetjament_a_bicicleta__(distancies_de_seguretat,_llums,_claxon_o_altres,_constitueixen_un_intent_de_modificar_la_trajectoria/marxa_dins_del_carril_de_circulacio,_o_impliquen_un_risc - LSV 200 M 0 
1720 CIRCULAR_MOTOCICLETA_O_CICLOMOTOR_A_ZONES_RESERVADES_BICI CIRCULAR_MOTOCICLETA_O_CICLOMOTOR_EN_ZONAS_RESERVADAS_BICI Circular_pel_carril_bici_i/o_vies_ciclistes_amb_motocicleta_o_ciclomotor - OCVV 100 M 0 
1721 CIRCULAR_PER_VORERA_VMP_O_CICLE_MES_2R_TIPUS_A/B/C1 CIRCULAR_POR_ACERA_VMP_O_CICLO_MAS_2R_TIPO_A/B/C1 Circular_per_la_vorera_amb_un_vehicle_de_mobilitat_personal_(VMP)_o_cicle_de_mes_de_dues_rodes_del_tipus_A,_B_o_C1 - OCVV 100 M 0 
1722 Circular_VMP_A/B_per_calcada_vies/zones_prohib Circular_VMP_A/B_por_calzada_vias/zonas_prohib Circular_amb_un_vehicle_de_mobilitat_personal_(VMP)_del_tipus_A_o_B_per_la_calcada_per_vies_o_zones_prohibides Circular_con_un_vehiculo_de_movlidad_personal_(VMP)_del_tipus_A_o_B_por_la_calzda_por_vias_o_zonas_prohibidas OCVV 500 M 0 
1723 CIRCULAR_PER_PARC_PUBLIC_CICLE_MES_2R_TIPUS_C1 CIRCULAR_POR_PARQ_PUBLIC_CICLO_MAS_2R_TIPO_C1 Circular_amb_un_cicle_de_mes_de_dues_rodes_del_tipus_C1_pels_parcs_publics Circular_con_un_ciclo_de_mas_de_dos_ruedas_del_tipo_C1_por_los_parques_publicos OCVV 500 M 0 
